Account Factors::Profit Center,Promo ID,Pricing::Segment,Pricing::Engine,Promotion::SKU,Promotion::Start Date Promo,Promotion::End Date Promo,Pricing::Street,Promotion::Promo_Value,Promotion::Promo Type,Promotion::Promo_Net Price Point,Exp_Revenue Est,Exp_Billing Profit,Exp_Billing Profit Supply,Exp_Promo,Exp_Sales,Exp_Net Billing Profit,Account,Sell Through Estimate Adj,Sell Through Estimate POS,Sell Through Estimate Inv,Final Quantity,Sell Through Estimate,SOP_Period,SOP_Half,SOP_Quarter,Usage ID,Account Factors::SAP Account,Promotion::LevelType
1010,107362,zzz,123,TP1,11/1/2021,11/30/2021,79.99,30,1,49.99,0,0,0,0,0,0,2,0,,,0,0,208,H2,Q3,201218,2,2
1010,107363,zzz,123,TP1,11/1/2021,11/30/2021,79.99,36,1,43.99,35831.544,10558.57222,41523.63411,0,22918.44542,29163.7609,1,560,0,,0,560,208,H2,Q3,201219,1,1
1010,105571,zzz,123,TP1,5/1/2021,5/31/2021,79.99,23,1,56.99,0,0,0,1012,0,-1012,4,0,29,44,44,0,202,H1,Q1,201543,4,4
1010,107128,zzz,123,TP1,8/1/2021,8/31/2021,79.99,15,1,64.99,10237.584,3016.734919,11863.89546,0,4677.23376,10203.39662,3,160,,0,0,160,205,H1,Q2,201639,3,3
1010,106275,zzz,123,TP1,8/1/2021,8/31/2021,79.99,22,1,57.99,2175.4866,641.0561702,2521.077785,0,993.912174,2168.221782,2,34,,0,0,34,205,H1,Q2,201640,2,2
1010,106276,zzz,123,TP1,8/1/2021,8/31/2021,79.99,23,1,56.99,12029.1612,3544.663529,13940.07717,0,5495.749668,11988.99103,2,188,,0,0,188,205,H1,Q2,201641,2,2
1010,106277,zzz,123,TP1,8/1/2021,8/31/2021,79.99,27,1,52.99,29944.9332,8823.949637,34701.89422,0,19153.27225,24372.57161,1,468,,0,0,468,205,H1,Q2,201642,1,1
1010,107140,zzz,123,TP1,9/1/2021,9/30/2021,79.99,15,1,64.99,10237.584,3016.734919,11863.89546,0,4677.23376,10203.39662,3,160,,0,0,160,206,H1,Q2,201643,3,3
1010,107020,zzz,123,TP1,9/1/2021,9/30/2021,79.99,29,1,50.99,2495.4111,735.3291364,2891.824519,0,1140.075729,2487.077926,2,39,,0,0,39,206,H1,Q2,201644,2,2
1010,107021,zzz,123,TP1,9/1/2021,9/30/2021,79.99,30,1,49.99,13884.7233,4091.446733,16090.40822,0,6343.498287,13838.35666,2,217,,0,0,217,206,H1,Q2,201645,2,2
1010,107022,zzz,123,TP1,9/1/2021,9/30/2021,79.99,36,1,43.99,42166.0491,12425.17695,48864.41943,0,26970.09917,34319.49721,1,659,,0,0,659,206,H1,Q2,201646,1,1
1010,107297,zzz,123,TP1,10/1/2021,10/31/2021,79.99,15,1,64.99,10237.584,3016.734919,11863.89546,0,4677.23376,10203.39662,3,160,,0,0,160,207,H2,Q3,201647,3,3
1010,107202,zzz,123,TP1,10/1/2021,10/31/2021,79.99,30,1,49.99,12029.1612,3544.663529,13940.07717,0,5495.749668,11988.99103,2,188,,0,0,188,207,H2,Q3,201649,2,2
1010,107203,zzz,123,TP1,10/1/2021,10/31/2021,79.99,36,1,43.99,29944.9332,8823.949637,34701.89422,0,19153.27225,24372.57161,1,468,,0,0,468,207,H2,Q3,201650,1,1
1010,107440,zzz,123,TP1,11/1/2021,11/30/2021,79.99,15,1,64.99,10237.584,3016.734919,11863.89546,0,4677.23376,10203.39662,3,160,,0,0,160,208,H2,Q3,201651,3,3
1010,107361,zzz,123,TP1,11/1/2021,11/30/2021,79.99,29,1,50.99,2175.4866,641.0561702,2521.077785,0,993.912174,2168.221782,2,34,,0,0,34,208,H2,Q3,201652,2,2
1010,107362,zzz,123,TP1,11/1/2021,11/30/2021,79.99,30,1,49.99,12029.1612,3544.663529,13940.07717,0,5495.749668,11988.99103,2,188,,0,0,188,208,H2,Q3,201653,2,2
1010,107363,zzz,123,TP1,11/1/2021,11/30/2021,79.99,36,1,43.99,42166.0491,12425.17695,48864.41943,0,26970.09917,34319.49721,1,659,,0,0,659,208,H2,Q3,201654,1,1
1010,106277,zzz,123,TP1,8/1/2021,8/31/2021,79.99,27,1,52.99,17659.8324,5203.867735,20465.21967,1863,11295.51953,12510.56787,1,276,,69,69,276,205,H1,Q2,201810,1,1
1010,106277,zzz,123,TP1,8/1/2021,8/31/2021,79.99,27,1,52.99,0,0,0,0,0,0,1,0,,,0,276,205,H1,Q2,201822,1,1
1010,105871,zzz,123,TP1,6/1/2021,6/30/2021,79.99,30,1,49.99,0,0,0,4560,0,-4560,4,0,152,152,152,0,203,H1,Q1,201828,4,4
1010,106280,zzz,123,TP1,8/1/2021,8/31/2021,79.99,36,1,43.99,20795.0925,6127.742803,24098.53765,33408,13300.88351,-16482.60305,1,325,928,,928,325,205,H1,Q2,201829,1,1
1010,105871,zzz,123,TP1,6/1/2021,6/30/2021,79.99,30,1,49.99,3199.245,942.7296621,3707.467331,2400,2046.28977,203.9072235,4,50,,80,80,0,203,H1,Q1,201833,4,4
1010,106036,zzz,123,TP1,7/1/2021,7/31/2021,79.99,29,1,50.99,0,0,0,0,0,0,2,,,,,,204,H1,Q2,201838,2,2
1010,106034,zzz,123,TP1,7/1/2021,7/31/2021,79.99,23,1,56.99,0,0,0,1311,0,-1311,2,,,57,57,,204,H1,Q2,201843,2,2
1010,107116,zzz,123,TP1,7/1/2021,7/31/2021,79.99,15,1,64.99,0,0,0,0,0,0,3,0,,,0,0,204,H1,Q2,201971,3,3
1010,106033,zzz,123,TP1,7/1/2021,7/31/2021,79.99,22,1,57.99,0,0,0,0,0,0,2,0,,,0,0,204,H1,Q2,201972,2,2
1010,106034,zzz,123,TP1,7/1/2021,7/31/2021,79.99,23,1,56.99,0,0,0,0,0,0,2,0,,,0,0,204,H1,Q2,201973,2,2
1010,107128,zzz,123,TP1,8/1/2021,8/31/2021,79.99,15,1,64.99,0,0,0,0,0,0,3,0,,,0,0,205,H1,Q2,201974,3,3
1010,106275,zzz,123,TP1,8/1/2021,8/31/2021,79.99,22,1,57.99,0,0,0,0,0,0,2,0,,,0,0,205,H1,Q2,201975,2,2
1010,106276,zzz,123,TP1,8/1/2021,8/31/2021,79.99,23,1,56.99,0,0,0,0,0,0,2,0,,,0,0,205,H1,Q2,201976,2,2
1010,106278,zzz,123,TP1,8/1/2021,8/31/2021,79.99,29,1,50.99,0,0,0,0,0,0,2,0,,,0,0,205,H1,Q2,201977,2,2
1010,107140,zzz,123,TP1,9/1/2021,9/30/2021,79.99,15,1,64.99,0,0,0,0,0,0,3,0,,,0,0,206,H1,Q2,201978,3,3
1010,107017,zzz,123,TP1,9/1/2021,9/30/2021,79.99,27,1,52.99,0,0,0,0,0,0,2,0,,0,0,0,206,H1,Q2,201979,2,2
1010,107018,zzz,123,TP1,9/1/2021,9/30/2021,79.99,23,1,56.99,0,0,0,0,0,0,2,0,,,0,0,206,H1,Q2,201980,2,2
1010,107019,zzz,123,TP1,9/1/2021,9/30/2021,79.99,27,1,52.99,0,0,0,0,0,0,1,0,,,0,0,206,H1,Q2,201981,1,1
1010,107020,zzz,123,TP1,9/1/2021,9/30/2021,79.99,29,1,50.99,0,0,0,0,0,0,2,0,,,0,0,206,H1,Q2,201982,2,2
1010,107022,zzz,123,TP1,9/1/2021,9/30/2021,79.99,36,1,43.99,0,0,0,0,0,0,1,0,,,0,0,206,H1,Q2,201983,1,1
1010,107297,zzz,123,TP1,10/1/2021,10/31/2021,79.99,15,1,64.99,0,0,0,0,0,0,3,0,,,0,0,207,H2,Q3,201984,3,3
1010,107198,zzz,123,TP1,10/1/2021,10/31/2021,79.99,22,1,57.99,0,0,0,0,0,0,2,0,,,0,0,207,H2,Q3,201985,2,2
1010,107199,zzz,123,TP1,10/1/2021,10/31/2021,79.99,23,1,56.99,0,0,0,0,0,0,2,0,,,0,0,207,H2,Q3,201986,2,2
1010,107200,zzz,123,TP1,10/1/2021,10/31/2021,79.99,27,1,52.99,0,0,0,0,0,0,1,0,,,0,0,207,H2,Q3,201987,1,1
1010,107203,zzz,123,TP1,10/1/2021,10/31/2021,79.99,36,1,43.99,0,0,0,0,0,0,1,0,,,0,0,207,H2,Q3,201989,1,1
1010,107440,zzz,123,TP1,11/1/2021,11/30/2021,79.99,15,1,64.99,0,0,0,0,0,0,3,0,,,0,0,208,H2,Q3,201990,3,3
1010,107360,zzz,123,TP1,11/1/2021,11/30/2021,79.99,27,1,52.99,0,0,0,0,0,0,1,0,,,0,0,208,H2,Q3,201993,1,1
1010,107361,zzz,123,TP1,11/1/2021,11/30/2021,79.99,29,1,50.99,0,0,0,0,0,0,2,0,,,0,0,208,H2,Q3,201994,2,2
1010,107363,zzz,123,TP1,11/1/2021,11/30/2021,79.99,36,1,43.99,0,0,0,0,0,0,1,0,,,0,0,208,H2,Q3,201995,1,1
1010,107577,zzz,123,TP1,12/1/2021,12/31/2021,79.99,15,1,64.99,0,0,0,0,0,0,3,0,,,0,0,209,H2,Q3,201996,3,3
1010,107496,zzz,123,TP1,12/1/2021,12/31/2021,79.99,23,1,56.99,0,0,0,0,0,0,2,0,,,0,0,209,H2,Q3,201998,2,2
1010,107591,zzz,123,TP1,12/1/2021,12/31/2021,79.99,29,1,50.99,0,0,0,0,0,0,2,0,,,0,0,209,H2,Q3,202000,2,2
1010,107593,zzz,123,TP1,12/1/2021,12/31/2021,79.99,36,1,43.99,0,0,0,0,0,0,1,0,,,0,0,209,H2,Q3,202001,1,1
1010,107116,zzz,123,TP1,7/1/2021,7/31/2021,79.99,15,1,64.99,10237.584,3016.734919,11863.89546,2475,4677.23376,7728.396619,3,160,208,165,165,160,204,H1,Q2,202353,3,3
1010,106034,zzz,123,TP1,7/1/2021,7/31/2021,79.99,23,1,56.99,2559.396,754.1837297,2965.973865,0,1169.30844,2550.849155,2,40,368,0,0,40,204,H1,Q2,202354,2,2
1010,106036,zzz,123,TP1,7/1/2021,7/31/2021,79.99,29,1,50.99,14332.6176,4223.428886,16609.45364,10295,6548.127264,3989.755267,2,224,,355,355,224,204,H1,Q2,202355,2,2
1010,107128,zzz,123,TP1,8/1/2021,8/31/2021,79.99,15,1,64.99,10237.584,3016.734919,11863.89546,0,4677.23376,10203.39662,3,160,,0,0,160,205,H1,Q2,202356,3,3
1010,106275,zzz,123,TP1,8/1/2021,8/31/2021,79.99,22,1,57.99,1855.5621,546.783204,2150.331052,0,847.748619,1849.365637,2,29,,0,0,29,205,H1,Q2,202357,2,2
1010,106276,zzz,123,TP1,8/1/2021,8/31/2021,79.99,23,1,56.99,10429.5387,3073.298698,12086.3435,0,4764.931893,10394.71031,2,163,,0,0,163,205,H1,Q2,202358,2,2
1010,107140,zzz,123,TP1,9/1/2021,9/30/2021,79.99,15,1,64.99,10237.584,3016.734919,11863.89546,0,4677.23376,10203.39662,3,160,,0,0,160,206,H1,Q2,202359,3,3
1010,107017,zzz,123,TP1,9/1/2021,9/30/2021,79.99,27,1,52.99,2111.5017,622.201577,2446.928439,0,964.679463,2104.450553,2,33,,0,0,33,206,H1,Q2,202360,2,2
1010,107018,zzz,123,TP1,9/1/2021,9/30/2021,79.99,23,1,56.99,11837.2065,3488.09975,13717.62913,0,5408.051535,11797.67734,2,185,,0,0,185,206,H1,Q2,202361,2,2
1010,107019,zzz,123,TP1,9/1/2021,9/30/2021,79.99,27,1,52.99,6334.5051,1866.604731,7340.785316,0,4051.653745,5155.736303,1,99,,0,0,99,206,H1,Q2,202362,1,1
1010,107022,zzz,123,TP1,9/1/2021,9/30/2021,79.99,36,1,43.99,35831.544,10558.57222,41523.63411,0,22918.44542,29163.7609,1,560,,0,0,560,206,H1,Q2,202363,1,1
1010,107297,zzz,123,TP1,10/1/2021,10/31/2021,79.99,15,1,64.99,10237.584,3016.734919,11863.89546,0,4677.23376,10203.39662,3,160,,0,0,160,207,H2,Q3,202364,3,3
1010,107198,zzz,123,TP1,10/1/2021,10/31/2021,79.99,22,1,57.99,2751.3507,810.7475094,3188.421905,0,1257.006573,2742.162841,2,43,,0,0,43,207,H2,Q3,202365,2,2
1010,107199,zzz,123,TP1,10/1/2021,10/31/2021,79.99,23,1,56.99,15548.3307,4581.666158,18018.29123,0,7103.548773,15496.40862,2,243,,0,0,243,207,H2,Q3,202366,2,2
1010,107200,zzz,123,TP1,10/1/2021,10/31/2021,79.99,27,1,52.99,4542.9279,1338.67612,5264.603611,0,2905.731473,3697.548257,1,71,,0,0,71,207,H2,Q3,202367,1,1
1010,107203,zzz,123,TP1,10/1/2021,10/31/2021,79.99,36,1,43.99,25465.9902,7504.12811,29511.43996,0,16288.46657,20727.1015,1,398,,0,0,398,207,H2,Q3,202368,1,1
1010,107440,zzz,123,TP1,11/1/2021,11/30/2021,79.99,15,1,64.99,10237.584,3016.734919,11863.89546,0,4677.23376,10203.39662,3,160,,0,0,160,208,H2,Q3,202369,3,3
1010,107360,zzz,123,TP1,11/1/2021,11/30/2021,79.99,27,1,52.99,6334.5051,1866.604731,7340.785316,0,4051.653745,5155.736303,1,99,,0,0,99,208,H2,Q3,202372,1,1
1010,107363,zzz,123,TP1,11/1/2021,11/30/2021,79.99,36,1,43.99,35831.544,10558.57222,41523.63411,0,22918.44542,29163.7609,1,560,,0,0,560,208,H2,Q3,202373,1,1
1010,107577,zzz,123,TP1,12/1/2021,12/31/2021,79.99,15,1,64.99,10237.584,3016.734919,11863.89546,0,4677.23376,10203.39662,3,160,,0,0,160,209,H2,Q3,202374,3,3
1010,107496,zzz,123,TP1,12/1/2021,12/31/2021,79.99,23,1,56.99,14332.6176,4223.428886,16609.45364,0,6548.127264,14284.75527,2,224,,0,0,224,209,H2,Q3,202376,2,2
1010,107593,zzz,123,TP1,12/1/2021,12/31/2021,79.99,36,1,43.99,35831.544,10558.57222,41523.63411,0,22918.44542,29163.7609,1,560,,0,0,560,209,H2,Q3,202378,1,1
1010,106275,zzz,123,TP1,8/1/2021,8/31/2021,79.99,22,1,57.99,0,0,0,0,0,0,2,,,,,,205,H1,Q2,202620,2,2
1010,106275,zzz,123,TP1,8/1/2021,8/31/2021,79.99,22,1,57.99,0,0,0,0,0,0,2,,,,,,205,H1,Q2,202632,2,2
1010,107022,zzz,123,TP1,9/1/2021,9/30/2021,79.99,36,1,43.99,20795.0925,6127.742803,24098.53765,14904,13300.88351,2021.396953,1,325,414,,414,325,206,H1,Q2,202643,1,1
1010,107019,zzz,123,TP1,9/1/2021,9/30/2021,79.99,27,1,52.99,17659.8324,5203.867735,20465.21967,4995,11295.51953,9378.567874,1,276,,185,185,276,206,H1,Q2,202655,1,1
1010,106034,zzz,123,TP1,7/1/2021,7/31/2021,79.99,23,1,56.99,0,0,0,460,0,-460,4,0,20,20,20,0,204,H1,Q2,202668,4,4
1010,106275,zzz,123,TP1,8/1/2021,8/31/2021,79.99,22,1,57.99,1855.5621,546.783204,2150.331052,3608,847.748619,-1758.634363,2,29,27,164,164,29,205,H1,Q2,202787,2,2
1010,106276,zzz,123,TP1,8/1/2021,8/31/2021,79.99,23,1,56.99,20859.0774,6146.597397,24172.687,230,9529.863786,20559.42061,2,326,145,10,10,326,205,H1,Q2,202788,2,2
1010,107140,zzz,123,TP1,9/1/2021,9/30/2021,79.99,15,1,64.99,15996.225,4713.64831,18537.33666,0,7308.17775,15942.80722,3,250,0,0,0,250,206,H1,Q2,202789,3,3
1010,107017,zzz,123,TP1,9/1/2021,9/30/2021,79.99,27,1,52.99,2111.5017,622.201577,2446.928439,0,964.679463,2104.450553,2,33,,0,0,33,206,H1,Q2,202790,2,2
1010,107018,zzz,123,TP1,9/1/2021,9/30/2021,79.99,23,1,56.99,11837.2065,3488.09975,13717.62913,0,5408.051535,11797.67734,2,185,,0,0,185,206,H1,Q2,202791,2,2
1010,107297,zzz,123,TP1,10/1/2021,10/31/2021,79.99,15,1,64.99,15996.225,4713.64831,18537.33666,0,7308.17775,15942.80722,3,250,0,0,0,250,207,H2,Q3,202792,3,3
1010,107202,zzz,123,TP1,10/1/2021,10/31/2021,79.99,30,1,49.99,15548.3307,4581.666158,18018.29123,0,7103.548773,15496.40862,2,243,0,0,0,243,207,H2,Q3,202794,2,2
1010,107203,zzz,123,TP1,10/1/2021,10/31/2021,79.99,36,1,43.99,29944.9332,8823.949637,34701.89422,0,19153.27225,24372.57161,1,468,0,0,0,468,207,H2,Q3,202795,1,1
1010,107440,zzz,123,TP1,11/1/2021,11/30/2021,79.99,15,1,64.99,15996.225,4713.64831,18537.33666,0,7308.17775,15942.80722,3,250,0,0,0,250,208,H2,Q3,202796,3,3
1010,107360,zzz,123,TP1,11/1/2021,11/30/2021,79.99,27,1,52.99,42166.0491,12425.17695,48864.41943,0,26970.09917,34319.49721,1,659,0,0,0,659,208,H2,Q3,202799,1,1
1010,107577,zzz,123,TP1,12/1/2021,12/31/2021,79.99,15,1,64.99,15996.225,4713.64831,18537.33666,0,7308.17775,15942.80722,3,250,0,0,0,250,209,H2,Q3,202800,3,3
1010,106034,zzz,123,TP1,7/1/2021,7/31/2021,79.99,23,1,56.99,0,0,0,529,0,-529,4,0,23,23,23,0,204,H1,Q2,203004,4,4
1010,107203,zzz,123,TP1,10/1/2021,10/31/2021,79.99,36,1,43.99,20795.0925,6127.742803,24098.53765,17064,13300.88351,-138.6030473,1,325,474,,474,325,207,H2,Q3,203009,1,1
1010,107203,zzz,123,TP1,10/1/2021,10/31/2021,79.99,36,1,43.99,20795.0925,6127.742803,24098.53765,12312,13300.88351,4613.396953,1,325,342,,342,325,207,H2,Q3,203020,1,1
1010,107017,zzz,123,TP1,9/1/2021,9/30/2021,79.99,27,1,52.99,0,0,0,0,0,0,2,,,,,,206,H1,Q2,203043,2,2
1010,107017,zzz,123,TP1,9/1/2021,9/30/2021,79.99,27,1,52.99,0,0,0,0,0,0,2,,0,,0,,206,H1,Q2,203053,2,2
1010,107128,zzz,123,TP1,8/1/2021,8/31/2021,79.99,15,1,64.99,15996.225,4713.64831,18537.33666,3750,7308.17775,12192.80722,3,250,74,250,250,250,205,H1,Q2,203057,3,3
1010,106276,zzz,123,TP1,8/1/2021,8/31/2021,79.99,23,1,56.99,0,0,0,621,0,-621,4,0,27,27,27,0,205,H1,Q2,203287,4,4
1010,106276,zzz,123,TP1,8/1/2021,8/31/2021,79.99,23,1,56.99,1919.547,565.6377972,2224.480399,0,1227.773862,1562.344334,4,30,,0,0,30,205,H1,Q2,203292,4,4
1010,107140,zzz,123,TP1,9/1/2021,9/30/2021,79.99,15,1,64.99,15996.225,4713.64831,18537.33666,3765,7308.17775,12177.80722,3,250,193,251,251,250,206,H1,Q2,203418,3,3
1010,107017,zzz,123,TP1,9/1/2021,9/30/2021,79.99,27,1,52.99,2111.5017,622.201577,2446.928439,4779,964.679463,-2674.549447,2,33,156,177,177,33,206,H1,Q2,203419,2,2
1010,107018,zzz,123,TP1,9/1/2021,9/30/2021,79.99,23,1,56.99,11837.2065,3488.09975,13717.62913,0,5408.051535,11797.67734,2,185,39,0,0,185,206,H1,Q2,203420,2,2
1010,107297,zzz,123,TP1,10/1/2021,10/31/2021,79.99,15,1,64.99,15996.225,4713.64831,18537.33666,0,7308.17775,15942.80722,3,250,,0,0,250,207,H2,Q3,203421,3,3
1010,107440,zzz,123,TP1,11/1/2021,11/30/2021,79.99,15,1,64.99,15996.225,4713.64831,18537.33666,0,7308.17775,15942.80722,3,250,,0,0,250,208,H2,Q3,203423,3,3
1010,107360,zzz,123,TP1,11/1/2021,11/30/2021,79.99,27,1,52.99,42166.0491,12425.17695,48864.41943,0,26970.09917,34319.49721,1,659,,0,0,659,208,H2,Q3,203426,1,1
1010,107577,zzz,123,TP1,12/1/2021,12/31/2021,79.99,15,1,64.99,15996.225,4713.64831,18537.33666,0,7308.17775,15942.80722,3,250,,0,0,250,209,H2,Q3,203427,3,3
1010,107737,zzz,123,TP1,1/1/2022,1/31/2022,79.99,15,1,64.99,15996.225,4713.64831,18537.33666,0,7308.17775,15942.80722,3,250,,0,0,250,210,H2,Q1,203430,3,3
1010,107784,zzz,123,TP1,2/1/2022,2/28/2022,79.99,15,1,64.99,15996.225,4713.64831,18537.33666,0,7308.17775,15942.80722,3,250,,0,0,250,211,H2,Q4,203433,3,3
1010,106279,zzz,123,TP1,8/1/2021,8/31/2021,79.99,30,1,49.99,0,0,0,4320,0,-4320,4,0,144,,144,0,205,H1,Q2,203615,4,4
1010,107360,zzz,123,TP1,11/1/2021,11/30/2021,79.99,27,1,52.99,14716.527,4336.556446,17054.34972,5697,9412.932942,6280.973228,1,230,211,,211,276,208,H2,Q3,203677,1,1
1010,107360,zzz,123,TP1,11/1/2021,11/30/2021,79.99,27,1,52.99,14716.527,4336.556446,17054.34972,10962,9412.932942,1015.973228,1,230,406,,406,276,208,H2,Q3,203692,1,1
1010,107202,zzz,123,TP1,10/1/2021,10/31/2021,79.99,30,1,49.99,7742.1729,2281.405782,8972.070942,3240,4952.021243,3061.455481,4,121,,108,108,121,207,H2,Q3,203726,4,4
1010,107202,zzz,123,TP1,10/1/2021,10/31/2021,79.99,30,1,49.99,7742.1729,2281.405782,8972.070942,3360,4952.021243,2941.455481,4,121,,112,112,121,207,H2,Q3,203727,4,4
1010,107496,zzz,123,TP1,12/1/2021,12/31/2021,79.99,23,1,56.99,1855.5621,546.783204,2150.331052,1127,1186.848067,383.2661896,4,29,,49,49,29,209,H2,Q3,203730,4,4
1010,107496,zzz,123,TP1,12/1/2021,12/31/2021,79.99,23,1,56.99,1855.5621,546.783204,2150.331052,1127,1186.848067,383.2661896,4,29,,49,49,29,209,H2,Q3,203731,4,4
1010,107851,zzz,123,TP1,10/1/2021,10/31/2021,79.99,20,1,59.99,19195.47,5656.377972,22244.80399,3380,8769.8133,15751.36866,3,300,271,169,169,300,207,H2,Q3,203871,3,3
1010,107201,zzz,123,TP1,10/1/2021,10/31/2021,79.99,29,1,50.99,18235.6965,5373.559074,21132.56379,0,8331.322635,18174.80023,2,285,66,0,0,285,207,H2,Q3,203872,2,2
1010,107855,zzz,123,TP1,11/1/2021,11/30/2021,79.99,20,1,59.99,19195.47,5656.377972,22244.80399,0,8769.8133,19131.36866,3,300,0,0,0,300,208,H2,Q3,203873,3,3
1010,107358,zzz,123,TP1,11/1/2021,11/30/2021,79.99,22,1,57.99,2943.3054,867.3112891,3410.869945,0,1344.704706,2933.476528,2,46,,0,0,46,208,H2,Q3,203874,2,2
1010,107359,zzz,123,TP1,11/1/2021,11/30/2021,79.99,23,1,56.99,10045.6293,2960.171139,11641.44742,0,4589.535627,10012.08293,2,157,,0,0,157,208,H2,Q3,203875,2,2
1010,107859,zzz,123,TP1,12/1/2021,12/31/2021,79.99,20,1,59.99,19195.47,5656.377972,22244.80399,0,8769.8133,19131.36866,3,300,0,0,0,300,209,H2,Q3,203876,3,3
1010,107495,zzz,123,TP1,12/1/2021,12/31/2021,79.99,22,1,57.99,16892.0136,4977.612616,19575.42751,0,7717.435704,16835.60442,2,264,0,0,0,264,209,H2,Q3,203877,2,2
1010,107497,zzz,123,TP1,12/1/2021,12/31/2021,79.99,27,1,52.99,96553.2141,28451.5812,111891.3641,0,61757.02526,78585.92,1,1509,0,0,0,1509,209,H2,Q3,203878,1,1
1010,107863,zzz,123,TP1,1/1/2022,1/31/2022,79.99,20,1,59.99,19195.47,5656.377972,22244.80399,0,8769.8133,19131.36866,3,300,0,0,0,300,210,H2,Q1,203879,3,3
1010,107632,zzz,123,TP1,1/1/2022,1/31/2022,79.99,27,1,52.99,54387.165,16026.40426,63026.94463,0,34786.92609,44266.4228,1,850,0,0,0,850,210,H2,Q1,203881,1,1
1010,107867,zzz,123,TP1,2/1/2022,2/28/2022,79.99,20,1,59.99,19195.47,5656.377972,22244.80399,0,8769.8133,19131.36866,3,300,0,0,0,300,211,H2,Q4,203882,3,3
1010,107686,zzz,123,TP1,2/1/2022,2/28/2022,79.99,27,1,52.99,40822.3662,12029.23049,47307.28315,0,26110.65747,33225.85617,1,638,0,0,0,638,211,H2,Q4,203884,1,1
1010,107876,zzz,123,TP1,3/1/2022,3/31/2022,79.99,20,1,59.99,19195.47,5656.377972,22244.80399,0,8769.8133,19131.36866,3,300,0,0,0,300,212,H2,Q4,203885,3,3
1010,107021,zzz,123,TP1,9/1/2021,9/30/2021,79.99,30,1,49.99,0,0,0,2550,0,-2550,4,0,85,,85,0,206,H1,Q2,204057,4,4
1010,107359,zzz,123,TP1,11/1/2021,11/30/2021,79.99,23,1,56.99,6398.49,1885.459324,7414.934663,0,2923.2711,6377.122887,2,100,,0,0,100,208,H2,Q3,204061,2,2
1010,107018,zzz,123,TP1,9/1/2021,9/30/2021,79.99,23,1,56.99,1663.6074,490.2194243,1927.883012,598,1064.07068,756.0317562,4,26,26,26,26,0,206,H1,Q2,204070,4,4
1010,107358,zzz,123,TP1,11/1/2021,11/30/2021,79.99,22,1,57.99,0,0,0,0,0,0,2,,,,,,208,H2,Q3,204081,2,2
1010,107358,zzz,123,TP1,11/1/2021,11/30/2021,79.99,22,1,57.99,0,0,0,0,0,0,2,,,,,,208,H2,Q3,204090,2,2
1010,107497,zzz,123,TP1,12/1/2021,12/31/2021,79.99,27,1,52.99,15996.225,4713.64831,18537.33666,0,10231.44885,13019.53612,1,250,,0,0,275,209,H2,Q3,204094,1,1
1010,107497,zzz,123,TP1,12/1/2021,12/31/2021,79.99,27,1,52.99,6846.3843,2017.441477,7933.980089,0,4379.060108,5572.361458,1,107,,0,0,275,209,H2,Q3,204100,1,1
1010,107440,zzz,123,TP1,11/1/2021,11/30/2021,79.99,15,1,64.99,2559.396,754.1837297,2965.973865,75,1169.30844,2475.849155,3,40,0,5,5,40,208,H2,Q3,204361,3,3
1010,107358,zzz,123,TP1,11/1/2021,11/30/2021,79.99,22,1,57.99,2303.4564,678.7653567,2669.376479,0,1052.377596,2295.764239,2,36,,0,0,36,208,H2,Q3,204362,2,2
1010,107359,zzz,123,TP1,11/1/2021,11/30/2021,79.99,23,1,56.99,12732.9951,3752.064055,14755.71998,2760,5817.309489,9930.474545,2,199,151,120,120,199,208,H2,Q3,204363,2,2
1010,107577,zzz,123,TP1,12/1/2021,12/31/2021,79.99,15,1,64.99,2559.396,754.1837297,2965.973865,15,1169.30844,2535.849155,3,40,0,1,1,40,209,H2,Q3,204364,3,3
1010,107495,zzz,123,TP1,12/1/2021,12/31/2021,79.99,22,1,57.99,15804.2703,4657.084531,18314.88862,0,7220.479617,15751.49353,2,247,0,,0,247,209,H2,Q3,204365,2,2
1010,107737,zzz,123,TP1,1/1/2022,1/31/2022,79.99,15,1,64.99,2559.396,754.1837297,2965.973865,0,1169.30844,2550.849155,3,40,0,,0,40,210,H2,Q1,204366,3,3
1010,107632,zzz,123,TP1,1/1/2022,1/31/2022,79.99,27,1,52.99,8190.0672,2413.387935,9491.116368,0,5238.501811,6666.002492,1,128,0,,0,128,210,H2,Q1,204368,1,1
1010,107893,zzz,123,TP1,1/1/2022,1/31/2022,79.99,36,1,43.99,46261.0827,13631.87091,53609.97761,0,29589.35007,37652.49845,1,723,0,,0,723,210,H2,Q1,204370,1,1
1010,107784,zzz,123,TP1,2/1/2022,2/28/2022,79.99,15,1,64.99,2559.396,754.1837297,2965.973865,0,1169.30844,2550.849155,3,40,0,,0,40,211,H2,Q4,204371,3,3
1010,107686,zzz,123,TP1,2/1/2022,2/28/2022,79.99,27,1,52.99,40822.3662,12029.23049,47307.28315,0,26110.65747,33225.85617,1,638,0,,0,638,211,H2,Q4,204373,1,1
1010,108007,zzz,123,TP1,3/1/2022,3/31/2022,79.99,15,1,64.99,2559.396,754.1837297,2965.973865,0,1169.30844,2550.849155,3,40,0,,0,40,212,H2,Q4,204374,3,3
